movieId,full title,genres,title,year,gross ($),# oscar nominations,golden globe,average rating,# ratings,imdb rating,rotten tomatoes rating,imdb link,tmdb link,corrected imdb link,condensed name
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,"Thin Man Goes Home, The",1945,,0,0,3.666666667,3,,,37365,14594,TT0037365,"theThinManGoesHome,The"
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,Shadow of the Thin Man,1941,,0,0,3.666666667,3,,,34172,14590,TT0034172,theShadowoftheThinMan
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,After the Thin Man,1936,,1,0,3.833333333,3,,,27260,14588,TT0027260,theAftertheThinMan
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,Song of the Thin Man,1947,,0,0,4,1,,,39853,14595,TT0039853,theSongoftheThinMan
7836,Woodstock (1970),Documentary|Musical,Woodstock,1970,,3,0,3.916666667,6,,,66580,9459,TT0066580,theWoodstock
7837,36 fillette (1988),Drama|Romance,36 fillette,1988,,0,0,3,1,,,94596,465,TT0094596,the36fillette
7839,Love Crazy (1941),Comedy,Love Crazy,1941,,0,0,3.5,1,,,33852,20644,TT0033852,theLoveCrazy
7840,Gunga Din (1939),Adventure|Comedy|War,Gunga Din,1939,,1,0,3.5,2,,,31398,24965,TT0031398,theGungaDin
7841,Children of Dune (2003),Fantasy|Sci-Fi,Children of Dune,2003,,0,0,3.5,3,,,287839,192936,TT0287839,theChildrenofDune
7842,Dune (2000),Drama|Fantasy|Sci-Fi,Dune,2000,,1,0,3.333333333,6,,,142032,876,TT0142032,theDune
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",1993,,0,0,4.5,2,,,106936,17653,TT0106936,"theLegend,The(LegendofFongSai-Yuk,The)(FongSaiYuk)"
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,Tremors II: Aftershocks,1996,,0,0,2.5,1,,,114720,11069,TT0114720,theTremorsII:Aftershocks
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,Tremors 3: Back to Perfection,2001,,0,0,1,1,,,259685,10829,TT0259685,theTremors3:BacktoPerfection
7879,Notorious C.H.O. (2002),Comedy,Notorious C.H.O.,2002,,0,0,1.5,1,,,300274,57946,TT0300274,theNotoriousC.H.O.
7881,White Zombie (1932),Horror,White Zombie,1932,,0,0,2.5,1,,,23694,26860,TT0023694,theWhiteZombie
7883,I Walked with a Zombie (1943),Drama|Horror,I Walked with a Zombie,1943,,0,0,2,1,,,36027,27130,TT0036027,theIWalkedwithaZombie
7887,"Cheerleaders, The (1973)",Comedy,"Cheerleaders, The",1973,,0,0,1.5,1,,,68364,54396,TT0068364,"theCheerleaders,The"
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,How to Succeed in Business Without Really Trying,1967,,0,0,3,2,,,61791,22682,TT0061791,theHowtoSucceedinBusinessWithoutReallyTrying
7889,Pat Garrett and Billy the Kid (1973),Western,Pat Garrett and Billy the Kid,1973,,0,0,3.333333333,3,,,70518,11577,TT0070518,thePatGarrettandBillytheKid
7890,The Left Handed Gun (1958),Crime|Drama|Western,The Left Handed Gun,1958,,0,0,3,2,,,51849,42402,TT0051849,theTheLeftHandedGun
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",Action|Adventure|War|Western,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa)",1971,,0,0,3.75,2,,,67140,336,TT0067140,"theDuck,YouSucker(a.k.a.FistfulofDynamite,A)(Giùlatesta)"
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,Bring Me the Head of Alfredo Garcia,1974,,0,0,4,3,,,71249,11942,TT0071249,theBringMetheHeadofAlfredoGarcia
7896,Ride the High Country (1962),Adventure|Drama|Western,Ride the High Country,1962,,0,0,3.5,2,,,56412,36206,TT0056412,theRidetheHighCountry
7897,"Ballad of Cable Hogue, The (1970)",Comedy|Western,"Ballad of Cable Hogue, The",1970,,0,0,3,1,,,65446,23330,TT0065446,"theBalladofCableHogue,The"
7898,Junior Bonner (1972),Comedy|Drama|Western,Junior Bonner,1972,,0,0,3.5,1,,,68786,5927,TT0068786,theJuniorBonner
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),1975,,0,0,3.5,1,,,72913,49636,TT0072913,theMasteroftheFlyingGuillotine(Dubiquanwangdapoxuedizi)
7901,"Haunted Palace, The (1963)",Horror,"Haunted Palace, The",1963,,0,0,3,1,,,57128,30137,TT0057128,"theHauntedPalace,The"
7916,Gidget (1959),Comedy,Gidget,1959,,0,0,4,1,,,52847,43096,TT0052847,theGidget
7917,Wild in the Streets (1968),Drama|Horror|Sci-Fi,Wild in the Streets,1968,,1,0,3,1,,,63808,42688,TT0063808,theWildintheStreets
7918,"Indian Runner, The (1991)",Drama,"Indian Runner, The",1991,,0,0,1,1,,,102116,25598,TT0102116,"theIndianRunner,The"
7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,Drunken Angel (Yoidore tenshi),1948,,0,0,3,1,,,40979,25858,TT0040979,theDrunkenAngel(Yoidoretenshi)
7920,Desperate Living (1977),Comedy|Crime,Desperate Living,1977,,0,0,4,1,,,75936,14262,TT0075936,theDesperateLiving
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,Stray Dog (Nora inu),1949,,0,0,3.5,2,,,41699,30368,TT0041699,theStrayDog(Norainu)
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958,,0,0,3.625,4,,,51808,1059,TT0051808,"theHiddenFortress,The(Kakushi-toridenosan-akunin)"
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,High and Low (Tengoku to jigoku),1963,,0,0,4.166666667,3,,,57565,12493,TT0057565,theHighandLow(Tengokutojigoku)
7932,Dark Days (2000),Documentary,Dark Days,2000,,0,0,0.5,1,,,235327,14273,TT0235327,theDarkDays
7933,"Night in Casablanca, A (1946)",Comedy,"Night in Casablanca, A",1946,,0,0,3.5,3,,,38777,26940,TT0038777,"theNightinCasablanca,A"
7934,Zelig (1983),Comedy,Zelig,1983,,2,1,3.5625,8,,,86637,11030,TT0086637,theZelig
7937,"Silence, The (Tystnaden) (1963)",Drama,"Silence, The (Tystnaden)",1963,,0,0,3,2,,,57611,11506,TT0057611,"theSilence,The(Tystnaden)"
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,Smiles of a Summer Night (Sommarnattens leende),1955,,0,0,3.5,1,,,48641,11700,TT0048641,theSmilesofaSummerNight(Sommarnattensleende)
7943,"Killers, The (1946)",Crime|Film-Noir,"Killers, The",1946,,0,0,4.166666667,3,,,38669,14638,TT0038669,"theKillers,The"
7944,"Night of the Iguana, The (1964)",Drama|Thriller,"Night of the Iguana, The",1964,,0,1,3.25,2,,,58404,14703,TT0058404,"theNightoftheIguana,The"
7946,Reflections in a Golden Eye (1967),Drama,Reflections in a Golden Eye,1967,,0,0,1,1,,,62185,3547,TT0062185,theReflectionsinaGoldenEye
7947,Under the Volcano (1984),Drama,Under the Volcano,1984,,1,0,2.5,1,,,88322,41089,TT0088322,theUndertheVolcano
7948,Wise Blood (1979),Comedy|Drama,Wise Blood,1979,,0,0,3,1,,,80140,42179,TT0080140,theWiseBlood
7949,"Yakuza, The (1975)",Drama,"Yakuza, The",1975,,0,0,3,1,,,73918,28415,TT0073918,"theYakuza,The"
7976,Ken Park (2002),Drama,Ken Park,2002,,0,0,3,2,,,209077,7090,TT0209077,theKenPark
7979,Monterey Pop (1968),Documentary|Musical,Monterey Pop,1968,,0,0,4,3,,,64689,42632,TT0064689,theMontereyPop
7980,"Bridge Too Far, A (1977)",Action|Drama|War,"Bridge Too Far, A",1977,,0,0,3.928571429,7,,,75784,5902,TT0075784,"theBridgeTooFar,A"
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,Infernal Affairs (Mou gaan dou),2002,,0,0,4.1,10,,,338564,10775,TT0338564,theInfernalAffairs(Mougaandou)
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,,0,0,2.833333333,3,,,365376,4552,TT0365376,"theTaleofTwoSisters,A(Janghwa,Hongryeon)"
7983,Broadway Danny Rose (1984),Comedy,Broadway Danny Rose,1984,,2,0,3.5,3,,,87003,12762,TT0087003,theBroadwayDannyRose
7988,Space Truckers (1996),Comedy|Sci-Fi,Space Truckers,1996,,0,0,3,1,,,120199,10690,TT0120199,theSpaceTruckers
7990,Rock 'N' Roll High School (1979),Comedy|Musical,Rock 'N' Roll High School,1979,,0,0,2.5,1,,,79813,26326,TT0079813,theRock'N'RollHighSchool
7991,Death Race 2000 (1975),Action|Sci-Fi,Death Race 2000,1975,,0,0,2.25,2,,,72856,13282,TT0072856,theDeathRace2000
8008,Brigadoon (1954),Fantasy|Musical|Romance,Brigadoon,1954,,3,0,3.25,2,,,46807,18283,TT0046807,theBrigadoon
8009,Marjorie Morningstar (1958),Drama,Marjorie Morningstar,1958,,1,0,4,1,,,51911,33731,TT0051911,theMarjorieMorningstar
8010,"Power of One, The (1992)",Drama,"Power of One, The",1992,,0,0,4,4,,,105159,13823,TT0105159,"thePowerofOne,The"
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,Kikujiro (Kikujirô no natsu),1999,,0,0,4.166666667,3,,,199683,4291,TT0199683,theKikujiro(Kikujirônonatsu)
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003,,0,0,4.3,5,,,374546,113,TT0374546,"theSpring,Summer,Fall,Winter...andSpring(Bomyeoreumgaeulgyeoulgeurigobom)"
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,"Phantom Tollbooth, The",1970,,0,0,4,1,,,64806,28476,TT0064806,"thePhantomTollbooth,The"
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,"Getaway, The",1972,,0,0,3.916666667,6,,,68638,5916,TT0068638,"theGetaway,The"
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,Dark Water (Honogurai mizu no soko kara),2002,,0,0,3.571428571,7,,,308379,12205,TT0308379,theDarkWater(Honoguraimizunosokokara)
8025,The Thief (1997),Drama,The Thief,1997,,2,0,4,1,,,124207,46187,TT0124207,theTheThief
8033,How to Steal a Million (1966),Comedy|Crime|Romance,How to Steal a Million,1966,,0,0,3.833333333,3,,,60522,3001,TT0060522,theHowtoStealaMillion
8037,Non-Stop (1996),Action|Comedy|Crime,Non-Stop,1996,,0,0,4,1,,,116015,105130,TT0116015,theNon-Stop
8039,Support Your Local Sheriff! (1969),Comedy|Western,Support Your Local Sheriff!,1969,,0,0,3.25,2,,,65051,11574,TT0065051,theSupportYourLocalSheriff!
8041,Passed Away (1992),Comedy,Passed Away,1992,,0,0,2,1,,,105103,62383,TT0105103,thePassedAway
8042,Mean Streets (1973),Crime|Drama,Mean Streets,1973,,0,0,4.0625,8,,,70379,203,TT0070379,theMeanStreets
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,I Am a Fugitive from a Chain Gang,1932,,2,0,4.5,1,,,23042,29740,TT0023042,theIAmaFugitivefromaChainGang
8045,Hamburger Hill (1987),Action|Drama|War,Hamburger Hill,1987,,0,0,3.2,5,,,93137,10652,TT0093137,theHamburgerHill
8056,Harper (1966),Crime|Drama|Mystery,Harper,1966,,0,0,3.5,2,,,60490,26268,TT0060490,theHarper
8068,Sundays and Cybele (Les dimanches de Ville d'Avray) (1962),Drama,Sundays and Cybele (Les dimanches de Ville d'Avray),1962,,0,0,3,1,,,55910,43001,TT0055910,theSundaysandCybele(LesdimanchesdeVilled'Avray)
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,Shiri (Swiri),1999,,0,0,2.666666667,3,,,192657,10355,TT0192657,theShiri(Swiri)
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,Bad Day at Black Rock,1955,,2,0,4,3,,,47849,14554,TT0047849,theBadDayatBlackRock
8119,Crossroads (1986),Drama,Crossroads,1986,,0,0,0.5,1,,,90888,15392,TT0090888,theCrossroads
8123,Sammy and Rosie Get Laid (1987),Comedy|Drama,Sammy and Rosie Get Laid,1987,,0,0,2.5,2,,,93913,42013,TT0093913,theSammyandRosieGetLaid
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,Sunrise: A Song of Two Humans,1927,,0,0,4.5,2,,,18455,631,TT0018455,theSunrise:ASongofTwoHumans
8126,Shock Corridor (1963),Drama,Shock Corridor,1963,,0,0,1.5,1,,,57495,25504,TT0057495,theShockCorridor
8128,Au revoir les enfants (1987),Drama,Au revoir les enfants,1987,,0,0,3.75,4,,,92593,1786,TT0092593,theAurevoirlesenfants
8130,"Girl Next Door, The (1999)",Documentary,"Girl Next Door, The",1999,,0,0,2,1,,,189553,45042,TT0189553,"theGirlNextDoor,The"
8131,Pursuit of Happiness (2001),Comedy|Romance,Pursuit of Happiness,2001,,0,0,2.75,2,,,243508,210937,TT0243508,thePursuitofHappiness
8132,Gladiator (1992),Action|Drama,Gladiator,1992,,10,1,4.115384615,13,,,104346,16219,TT0104346,theGladiator
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,"Wasp Woman, The",1959,,0,0,1.5,1,,,54462,27545,TT0054462,"theWaspWoman,The"
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,Dead or Alive: Hanzaisha,1999,,0,0,3,1,,,221111,11315,TT0221111,theDeadorAlive:Hanzaisha
8143,Lola Montès (1955),Drama,Lola Montès,1955,,0,0,3.75,2,,,48308,35987,TT0048308,theLolaMontès
8147,Charly (1968),Drama|Sci-Fi,Charly,1968,,0,1,4.5,2,,,62794,29146,TT0062794,theCharly
8153,Lust for Life (1956),Drama,Lust for Life,1956,,2,1,4.25,2,,,49456,29592,TT0049456,theLustforLife
8154,"Dolce Vita, La (1960)",Drama,"Dolce Vita, La",1960,,0,0,4.166666667,6,,,53779,439,TT0053779,"theDolceVita,La"
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,Jin Roh: The Wolf Brigade (Jin-Rô),1998,,0,0,2.5,1,,,193253,823,TT0193253,theJinRoh:TheWolfBrigade(Jin-Rô)
8158,Rush (1991),Crime|Drama,Rush,1991,,0,0,3.25,2,,,102820,20289,TT0102820,theRush
8167,Captain Blood (1935),Action|Adventure|Romance,Captain Blood,1935,,5,0,3.75,2,,,26174,16905,TT0026174,theCaptainBlood
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,*batteries not included,1987,,0,0,3.318181818,11,,,92494,11548,TT0092494,the*batteriesnotincluded
8183,Educating Rita (1983),Comedy|Drama,Educating Rita,1983,,1,0,3.75,6,,,85478,38291,TT0085478,theEducatingRita
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,"Americanization of Emily, The",1964,,0,0,4,2,,,57840,42791,TT0057840,"theAmericanizationofEmily,The"
8191,Anne of the Thousand Days (1969),Drama,Anne of the Thousand Days,1969,,7,0,4,1,,,64030,22522,TT0064030,theAnneoftheThousandDays
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,"Avventura, L' (Adventure, The)",1960,,0,0,4.125,4,,,53619,5165,TT0053619,"theAvventura,L'(Adventure,The)"
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,Hiroshima Mon Amour,1959,,0,0,3.5,3,,,52893,5544,TT0052893,theHiroshimaMonAmour
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,Ugetsu (Ugetsu monogatari),1953,,0,0,3.875,4,,,46478,14696,TT0046478,theUgetsu(Ugetsumonogatari)
8201,At Play in the Fields of the Lord (1991),Drama,At Play in the Fields of the Lord,1991,,0,0,3.5,2,,,101373,51515,TT0101373,theAtPlayintheFieldsoftheLord
8203,"War Is Over, The (Guerre est finie, La) (1966)",Drama,"War Is Over, The (Guerre est finie, La)",1966,,0,0,4.5,1,,,60481,4781,TT0060481,"theWarIsOver,The(Guerreestfinie,La)"
8206,Mystery of the Wax Museum (1933),Horror,Mystery of the Wax Museum,1933,,0,0,3,1,,,24368,32652,TT0024368,theMysteryoftheWaxMuseum
8207,"Day of the Jackal, The (1973)",Crime|Thriller,"Day of the Jackal, The",1973,,0,1,3.722222222,9,,,69947,4909,TT0069947,"theDayoftheJackal,The"
8220,"Walking Dead, The (1936)",Crime|Horror|Sci-Fi,"Walking Dead, The",1936,,0,1,2,1,,,28478,27115,TT0028478,"theWalkingDead,The"
8222,"Other, The (1972)",Drama|Horror|Mystery|Thriller,"Other, The",1972,,0,0,2,1,,,69050,35280,TT0069050,"theOther,The"
8225,Night of the Living Dead (1990),Horror,Night of the Living Dead,1990,,0,0,3.5,4,,,100258,19185,TT0100258,theNightoftheLivingDead
8227,Drums Along the Mohawk (1939),Adventure|War|Western,Drums Along the Mohawk,1939,,1,0,3.5,1,,,31252,73194,TT0031252,theDrumsAlongtheMohawk
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,"Maltese Falcon, The (a.k.a. Dangerous Female)",1931,,0,0,4.346153846,13,,,22111,28257,TT0022111,"theMalteseFalcon,The(a.k.a.DangerousFemale)"
8232,I Love You Again (1940),Comedy|Drama,I Love You Again,1940,,0,0,3.5,1,,,32617,20643,TT0032617,theILoveYouAgain
8235,Safety Last! (1923),Action|Comedy|Romance,Safety Last!,1923,,0,0,4,2,,,14429,22596,TT0014429,theSafetyLast!
8236,While the City Sleeps (1956),Drama|Film-Noir,While the City Sleeps,1956,,0,0,2.5,1,,,49949,36786,TT0049949,theWhiletheCitySleeps
8239,Viridiana (1961),Comedy|Drama,Viridiana,1961,,0,0,3.5,1,,,55601,4497,TT0055601,theViridiana
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979,,0,0,4.25,6,,,79833,15371,TT0079833,theLupinIII:TheCastleOfCagliostro(Rupansansei:Kariosutoronoshiro)
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,Arizona Dream,1993,,0,0,4.166666667,3,,,106307,11044,TT0106307,theArizonaDream
8256,Queen Christina (1933),Drama|Romance,Queen Christina,1933,,0,0,3,1,,,24481,31526,TT0024481,theQueenChristina
8257,Battleground (1949),Action|Drama|War,Battleground,1949,,5,0,3,1,,,41163,31623,TT0041163,theBattleground
8259,Hooper (1978),Action|Comedy,Hooper,1978,,1,0,4,1,,,77696,16214,TT0077696,theHooper
8261,3 Women (Three Women) (1977),Drama,3 Women (Three Women),1977,,0,0,3.875,4,,,75612,41662,TT0075612,the3Women(ThreeWomen)
8263,Take Me Out to the Ball Game (1949),Comedy|Musical|Romance,Take Me Out to the Ball Game,1949,,0,0,2.5,1,,,41944,33738,TT0041944,theTakeMeOuttotheBallGame
8265,Frogs (1972),Drama|Horror|Mystery|Thriller,Frogs,1972,,0,0,0.5,1,,,68615,18274,TT0068615,theFrogs
8266,Purple Rain (1984),Drama|Musical,Purple Rain,1984,,1,0,2.25,2,,,87957,13763,TT0087957,thePurpleRain
8268,Point of No Return (1993),Action|Thriller,Point of No Return,1993,,0,0,3.375,4,,,107843,10498,TT0107843,thePointofNoReturn
8272,Cromwell (1970),Drama,Cromwell,1970,,2,0,4,1,,,65593,31675,TT0065593,theCromwell
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),Mystery,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None),1965,,0,0,3.25,2,,,61075,4879,TT0061075,theAgathaChristie's'TenLittleIndians'(TenLittleIndians)(AndThenThereWereNone)
8294,"Swan, The (1956)",Comedy|Drama|Romance,"Swan, The",1956,,0,0,5,1,,,49815,61048,TT0049815,"theSwan,The"
8295,"Most Dangerous Game, The (1932)",Adventure|Mystery|Thriller,"Most Dangerous Game, The",1932,,0,0,4,1,,,23238,1994,TT0023238,"theMostDangerousGame,The"
8302,"Front Page, The (1931)",Comedy|Drama|Romance,"Front Page, The",1931,,0,0,2,2,,,21890,42814,TT0021890,"theFrontPage,The"
8327,Dolls (2002),Drama|Romance,Dolls,2002,,0,0,3.666666667,3,,,330229,870,TT0330229,theDolls
8330,Our Man in Havana (1959),Comedy|Drama|Thriller,Our Man in Havana,1959,,0,1,3.25,2,,,54152,25495,TT0054152,theOurManinHavana
8331,"Man Who Came to Dinner, The (1942)",Comedy,"Man Who Came to Dinner, The",1942,,0,0,3.5,1,,,33874,26319,TT0033874,"theManWhoCametoDinner,The"
8332,Sunday Bloody Sunday (1971),Drama,Sunday Bloody Sunday,1971,,2,0,3.5,1,,,67805,45938,TT0067805,theSundayBloodySunday
8334,"Cowboys, The (1972)",Western,"Cowboys, The",1972,,0,0,5,1,,,68421,15573,TT0068421,"theCowboys,The"
8335,Make Way for Tomorrow (1937),Drama,Make Way for Tomorrow,1937,,0,0,3,1,,,29192,41059,TT0029192,theMakeWayforTomorrow
8337,"Caine Mutiny, The (1954)",Drama|War,"Caine Mutiny, The",1954,,0,0,3.75,8,,,46816,10178,TT0046816,"theCaineMutiny,The"
8338,Black Narcissus (1947),Drama,Black Narcissus,1947,,2,0,4.25,2,,,39192,16391,TT0039192,theBlackNarcissus
8339,Damn the Defiant! (H.M.S. Defiant) (1962),Adventure|Drama,Damn the Defiant! (H.M.S. Defiant),1962,,0,0,4,1,,,55884,42997,TT0055884,theDamntheDefiant!(H.M.S.Defiant)
8340,Escape from Alcatraz (1979),Drama|Thriller,Escape from Alcatraz,1979,,0,0,3.545454545,11,,,79116,10734,TT0079116,theEscapefromAlcatraz
8341,Oliver Twist (1948),Adventure|Crime|Drama,Oliver Twist,1948,,0,0,3.625,4,,,40662,10949,TT0040662,theOliverTwist
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,Shrek 2,2004,,2,0,3.357142857,70,,,298148,809,TT0298148,theShrek2
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,"Day After Tomorrow, The",2004,,0,0,2.946428571,28,,,319262,435,TT0319262,"theDayAfterTomorrow,The"
8363,Soul Plane (2004),Comedy,Soul Plane,2004,,0,0,3.25,2,,,367085,12657,TT0367085,theSoulPlane
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,Baadasssss! (How to Get the Man's Foot Outta Your Ass),2003,,0,0,3.5,1,,,367790,28219,TT0367790,theBaadasssss!(HowtoGettheMan'sFootOuttaYourAss)
8366,Saved! (2004),Comedy|Drama,Saved!,2004,,0,0,3.5625,8,,,332375,13193,TT0332375,theSaved!
8367,"Time of the Wolf, The (Le temps du loup) (2003)",Drama,"Time of the Wolf, The (Le temps du loup)",2003,,0,0,3.5,1,,,324197,24190,TT0324197,"theTimeoftheWolf,The(Letempsduloup)"
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,Harry Potter and the Prisoner of Azkaban,2004,,2,0,3.73015873,63,,,304141,673,TT0304141,theHarryPotterandthePrisonerofAzkaban
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,Mindhunters,2004,,0,0,2.3,5,,,297284,16617,TT0297284,theMindhunters
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,,0,0,3.727272727,11,,,363226,246,TT0363226,"theBlindSwordsman:Zatoichi,The(Zatôichi)"
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,"Chronicles of Riddick, The",2004,,0,0,3.446428571,28,,,296572,2789,TT0296572,"theChroniclesofRiddick,The"
8372,Garfield: The Movie (2004),Animation|Children|Comedy,Garfield: The Movie,2004,,0,0,2.428571429,7,,,356634,8920,TT0356634,theGarfield:TheMovie
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,"Stepford Wives, The",2004,,0,0,2.3,5,,,327162,9890,TT0327162,"theStepfordWives,The"
8376,Napoleon Dynamite (2004),Comedy,Napoleon Dynamite,2004,,0,0,3.333333333,27,,,374900,8193,TT0374900,theNapoleonDynamite
8378,"Doctor, The (1991)",Drama,"Doctor, The",1991,,0,0,3.5,1,,,101746,26142,TT0101746,"theDoctor,The"
8379,"Dresser, The (1983)",Drama,"Dresser, The",1983,,0,0,3.333333333,3,,,85461,42122,TT0085461,"theDresser,The"
8381,For Me and My Gal (1942),Drama|Musical|Romance,For Me and My Gal,1942,,1,0,4,1,,,34746,27017,TT0034746,theForMeandMyGal
8385,Lover Come Back (1961),Comedy|Romance,Lover Come Back,1961,,1,0,4,3,,,55100,40894,TT0055100,theLoverComeBack
